OBJECTID,Route_Number,Route_Name,Ridership_Total,Route_Hour,Route_Hour_Description,Route_Date
1205929,159,Portland Hills Link,2,11.00,11:00am to 11:29am,2017-11-10 10:00:00.0000000
1205930,17,Saint Mary's,44,11.00,11:00am to 11:29am,2017-11-10 10:00:00.0000000
1205931,2,Wedgewood,113,11.00,11:00am to 11:29am,2017-11-10 10:00:00.0000000
1205932,20,Herring Cove,114,11.00,11:00am to 11:29am,2017-11-10 10:00:00.0000000
1205933,21,Lakeside - Timberlea,35,11.00,11:00am to 11:29am,2017-11-10 10:00:00.0000000
1205934,320,Airport - Fall River Regi,36,11.00,11:00am to 11:29am,2017-11-10 10:00:00.0000000
1205935,401,Preston - Porters Lake -,10,11.00,11:00am to 11:29am,2017-11-10 10:00:00.0000000
1205936,42,Lacewood - Dalhousie,41,11.00,11:00am to 11:29am,2017-11-10 10:00:00.0000000
1205937,53,Notting Park,45,11.00,11:00am to 11:29am,2017-11-10 10:00:00.0000000
1205938,54,Montebello,49,11.00,11:00am to 11:29am,2017-11-10 10:00:00.0000000
1205939,55,Port Wallace,10,11.00,11:00am to 11:29am,2017-11-10 10:00:00.0000000
1205940,58,Woodlawn,10,11.00,11:00am to 11:29am,2017-11-10 10:00:00.0000000
1205941,6,Quinpool,11,11.00,11:00am to 11:29am,2017-11-10 10:00:00.0000000
1205942,61,Auburn - North Preston,64,11.00,11:00am to 11:29am,2017-11-10 10:00:00.0000000
1205943,63,Woodside,33,11.00,11:00am to 11:29am,2017-11-10 10:00:00.0000000
1205944,68,Cherry Brook,24,11.00,11:00am to 11:29am,2017-11-10 10:00:00.0000000
1205945,7,Robie,160,11.00,11:00am to 11:29am,2017-11-10 10:00:00.0000000
1205946,80,Sackville,87,11.00,11:00am to 11:29am,2017-11-10 10:00:00.0000000
1205947,87,Glendale,50,11.00,11:00am to 11:29am,2017-11-10 10:00:00.0000000
1205948,9,Barrington,24,11.00,11:00am to 11:29am,2017-11-10 10:00:00.0000000
1205949,90,Larry Uteck,38,11.00,11:00am to 11:29am,2017-11-10 10:00:00.0000000
1205950,1,Spring Garden,309,11.50,11:30am to 11:59am,2017-11-10 10:00:00.0000000
1205951,10,Dalhousie,89,11.50,11:30am to 11:59am,2017-11-10 10:00:00.0000000
1205952,52,Crosstown,78,22.00,10:00pm to 10:29pm,2017-11-08 10:00:00.0000000
1205953,53,Notting Park,15,22.00,10:00pm to 10:29pm,2017-11-08 10:00:00.0000000
1205954,55,Port Wallace,3,22.00,10:00pm to 10:29pm,2017-11-08 10:00:00.0000000
1205955,56,Dartmouth Crossing,6,22.00,10:00pm to 10:29pm,2017-11-08 10:00:00.0000000
1205956,58,Woodlawn,1,22.00,10:00pm to 10:29pm,2017-11-08 10:00:00.0000000
1205957,59,Colby,21,22.00,10:00pm to 10:29pm,2017-11-08 10:00:00.0000000
1205958,60,Eastern Passage - Heritag,7,22.00,10:00pm to 10:29pm,2017-11-08 10:00:00.0000000
1205959,68,Cherry Brook,5,22.00,10:00pm to 10:29pm,2017-11-08 10:00:00.0000000
1205960,7,Robie,77,22.00,10:00pm to 10:29pm,2017-11-08 10:00:00.0000000
1205961,87,Glendale,12,22.00,10:00pm to 10:29pm,2017-11-08 10:00:00.0000000
1205962,90,Larry Uteck,13,22.00,10:00pm to 10:29pm,2017-11-08 10:00:00.0000000
1205963,1,Spring Garden,66,22.50,10:30pm to 10:59pm,2017-11-08 10:00:00.0000000
1205964,14,Leiblin Park,27,22.50,10:30pm to 10:59pm,2017-11-08 10:00:00.0000000
1205965,18,Universities,7,22.50,10:30pm to 10:59pm,2017-11-08 10:00:00.0000000
1205966,20,Herring Cove,28,22.50,10:30pm to 10:59pm,2017-11-08 10:00:00.0000000
1205967,22,Armdale,5,22.50,10:30pm to 10:59pm,2017-11-08 10:00:00.0000000
1205968,320,Airport - Fall River Regi,0,22.50,10:30pm to 10:59pm,2017-11-08 10:00:00.0000000
1205969,88,Bedford Commons,6,11.50,11:30am to 11:59am,2017-11-10 10:00:00.0000000
1205970,89,Bedford,10,11.50,11:30am to 11:59am,2017-11-10 10:00:00.0000000
1205971,1,Spring Garden,313,12.00,12:00pm to 12:29pm,2017-11-10 10:00:00.0000000
1205972,10,Dalhousie,92,12.00,12:00pm to 12:29pm,2017-11-10 10:00:00.0000000
1205973,14,Leiblin Park,107,12.00,12:00pm to 12:29pm,2017-11-10 10:00:00.0000000
1205974,159,Portland Hills Link,3,12.00,12:00pm to 12:29pm,2017-11-10 10:00:00.0000000
1205975,16,Parkland,21,12.00,12:00pm to 12:29pm,2017-11-10 10:00:00.0000000
1205976,185,Sackville Link,6,12.00,12:00pm to 12:29pm,2017-11-10 10:00:00.0000000
1205977,19,Greystone,8,12.00,12:00pm to 12:29pm,2017-11-10 10:00:00.0000000
1205978,2,Wedgewood,95,12.00,12:00pm to 12:29pm,2017-11-10 10:00:00.0000000
1205979,21,Lakeside - Timberlea,32,12.00,12:00pm to 12:29pm,2017-11-10 10:00:00.0000000
1205980,22,Armdale,9,12.00,12:00pm to 12:29pm,2017-11-10 10:00:00.0000000
1205981,320,Airport - Fall River Regi,39,12.00,12:00pm to 12:29pm,2017-11-10 10:00:00.0000000
1178870,59,Colby,8,5.00,5:00am to 5:29am,2017-10-24 10:00:00.0000000
1178871,61,Auburn - North Preston,37,5.00,5:00am to 5:29am,2017-10-24 10:00:00.0000000
1178872,68,Cherry Brook,50,5.00,5:00am to 5:29am,2017-10-24 10:00:00.0000000
1178873,80,Sackville,7,5.00,5:00am to 5:29am,2017-10-24 10:00:00.0000000
1178874,87,Glendale,2,5.00,5:00am to 5:29am,2017-10-24 10:00:00.0000000
1178875,19,Greystone,40,5.50,5:30am to 5:59am,2017-10-24 10:00:00.0000000
1178876,22,Armdale,12,5.50,5:30am to 5:59am,2017-10-24 10:00:00.0000000
1178877,87,Glendale,45,10.00,10:00am to 10:29am,2017-10-24 10:00:00.0000000
1178878,9,Barrington,60,10.00,10:00am to 10:29am,2017-10-24 10:00:00.0000000
1178879,10,Dalhousie,99,10.50,10:30am to 10:59am,2017-10-24 10:00:00.0000000
1178880,14,Leiblin Park,81,10.50,10:30am to 10:59am,2017-10-24 10:00:00.0000000
1178881,159,Portland Hills Link,5,10.50,10:30am to 10:59am,2017-10-24 10:00:00.0000000
1178882,17,Saint Mary's,68,10.50,10:30am to 10:59am,2017-10-24 10:00:00.0000000
1178883,18,Universities,73,10.50,10:30am to 10:59am,2017-10-24 10:00:00.0000000
1178884,2,Wedgewood,114,10.50,10:30am to 10:59am,2017-10-24 10:00:00.0000000
1178885,20,Herring Cove,101,10.50,10:30am to 10:59am,2017-10-24 10:00:00.0000000
1178886,21,Lakeside - Timberlea,29,10.50,10:30am to 10:59am,2017-10-24 10:00:00.0000000
1178887,4,Rosedale,70,10.50,10:30am to 10:59am,2017-10-24 10:00:00.0000000
1178888,42,Lacewood - Dalhousie,82,10.50,10:30am to 10:59am,2017-10-24 10:00:00.0000000
1178889,51,Windmill,18,10.50,10:30am to 10:59am,2017-10-24 10:00:00.0000000
1178890,52,Crosstown,199,10.50,10:30am to 10:59am,2017-10-24 10:00:00.0000000
1178891,55,Port Wallace,5,10.50,10:30am to 10:59am,2017-10-24 10:00:00.0000000
1178892,57,Russell Lake,16,10.50,10:30am to 10:59am,2017-10-24 10:00:00.0000000
1178893,65,Caldwell,14,10.50,10:30am to 10:59am,2017-10-24 10:00:00.0000000
1178894,9,Barrington,21,5.50,5:30am to 5:59am,2017-10-24 10:00:00.0000000
1178895,1,Spring Garden,213,6.00,6:00am to 6:29am,2017-10-24 10:00:00.0000000
1178896,11,Dockyard,12,6.00,6:00am to 6:29am,2017-10-24 10:00:00.0000000
1178897,16,Parkland,18,6.00,6:00am to 6:29am,2017-10-24 10:00:00.0000000
1178898,18,Universities,43,6.00,6:00am to 6:29am,2017-10-24 10:00:00.0000000
1178899,19,Greystone,3,6.00,6:00am to 6:29am,2017-10-24 10:00:00.0000000
1178900,22,Armdale,21,6.00,6:00am to 6:29am,2017-10-24 10:00:00.0000000
1178901,20,Herring Cove,97,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1178902,22,Armdale,22,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1178903,23,Timberlea- Mumford,26,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1178904,31,Main Express,30,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1178905,32,Cowie Hill Express,65,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1178906,401,Preston - Porters Lake -,8,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1178907,41,Dartmouth - Dalhousie,55,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1178908,5,Chebucto,0,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1178909,51,Windmill,58,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1178910,54,Montebello,37,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1178911,55,Port Wallace,30,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1178912,56,Dartmouth Crossing,38,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1178913,63,Woodside,40,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1178914,65,Caldwell,18,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1178915,7,Robie,217,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1178916,78,Mount Edward Express,15,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1178917,79,Cole Harbour Express,21,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1178918,83,Springfield,0,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1178919,84,Glendale Express,114,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1178920,87,Glendale,65,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1178921,89,Bedford,39,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1178922,14,Leiblin Park,114,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178923,159,Portland Hills Link,48,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178924,16,Parkland,48,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178925,17,Saint Mary's,46,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178926,18,Universities,60,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178927,19,Greystone,54,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178928,194,West Bedford Express,9,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178929,22,Armdale,19,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178930,23,Timberlea- Mumford,41,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178931,32,Cowie Hill Express,56,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178932,320,Airport - Fall River Regi,24,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178933,330,Tantallon - Sheldrake Lak,33,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178934,35,Parkland Express,27,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178935,4,Rosedale,17,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178936,41,Dartmouth - Dalhousie,55,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178937,51,Windmill,38,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178938,52,Crosstown,260,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178939,58,Woodlawn,41,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178940,59,Colby,106,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178941,60,Eastern Passage - Heritag,114,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178942,63,Woodside,44,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178943,64,Akerley,15,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178944,66,Penhorn,42,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178945,68,Cherry Brook,44,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178946,72,Portland Hills,47,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178947,79,Cole Harbour Express,13,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178948,87,Glendale,29,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178949,88,Bedford Commons,0,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178950,89,Bedford,22,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178951,159,Portland Hills Link,27,17.50,5:30pm to 5:59pm,2017-10-23 10:00:00.0000000
1178952,80,Sackville,92,10.00,10:00am to 10:29am,2017-10-23 10:00:00.0000000
1178953,82,Millwood,25,10.00,10:00am to 10:29am,2017-10-23 10:00:00.0000000
1178954,83,Springfield,7,10.00,10:00am to 10:29am,2017-10-23 10:00:00.0000000
1205982,4,Rosedale,70,12.00,12:00pm to 12:29pm,2017-11-10 10:00:00.0000000
1205983,41,Dartmouth - Dalhousie,59,12.00,12:00pm to 12:29pm,2017-11-10 10:00:00.0000000
1205984,52,Crosstown,123,12.00,12:00pm to 12:29pm,2017-11-10 10:00:00.0000000
1205985,54,Montebello,46,12.00,12:00pm to 12:29pm,2017-11-10 10:00:00.0000000
1205986,55,Port Wallace,7,12.00,12:00pm to 12:29pm,2017-11-10 10:00:00.0000000
1205987,57,Russell Lake,15,12.00,12:00pm to 12:29pm,2017-11-10 10:00:00.0000000
1205988,58,Woodlawn,15,12.00,12:00pm to 12:29pm,2017-11-10 10:00:00.0000000
1205989,59,Colby,29,12.00,12:00pm to 12:29pm,2017-11-10 10:00:00.0000000
1205990,60,Eastern Passage - Heritag,55,12.00,12:00pm to 12:29pm,2017-11-10 10:00:00.0000000
1205991,61,Auburn - North Preston,66,12.00,12:00pm to 12:29pm,2017-11-10 10:00:00.0000000
1205992,62,Wildwood,30,12.00,12:00pm to 12:29pm,2017-11-10 10:00:00.0000000
1205993,65,Caldwell,6,12.00,12:00pm to 12:29pm,2017-11-10 10:00:00.0000000
1205994,68,Cherry Brook,41,12.00,12:00pm to 12:29pm,2017-11-10 10:00:00.0000000
1205995,7,Robie,165,12.00,12:00pm to 12:29pm,2017-11-10 10:00:00.0000000
1205996,80,Sackville,111,12.00,12:00pm to 12:29pm,2017-11-10 10:00:00.0000000
1205997,87,Glendale,34,12.00,12:00pm to 12:29pm,2017-11-10 10:00:00.0000000
1205998,14,Leiblin Park,87,12.50,12:30pm to 12:59pm,2017-11-10 10:00:00.0000000
1205999,15,Purcells Cove,8,12.50,12:30pm to 12:59pm,2017-11-10 10:00:00.0000000
1206000,16,Parkland,20,12.50,12:30pm to 12:59pm,2017-11-10 10:00:00.0000000
1206001,7,Robie,113,20.00,8:00pm to 8:29pm,2017-11-09 10:00:00.0000000
1206002,80,Sackville,91,20.00,8:00pm to 8:29pm,2017-11-09 10:00:00.0000000
1206003,87,Glendale,0,20.00,8:00pm to 8:29pm,2017-11-09 10:00:00.0000000
1206004,90,Larry Uteck,21,20.00,8:00pm to 8:29pm,2017-11-09 10:00:00.0000000
1206005,1,Spring Garden,153,20.50,8:30pm to 8:59pm,2017-11-09 10:00:00.0000000
1206006,10,Dalhousie,84,20.50,8:30pm to 8:59pm,2017-11-09 10:00:00.0000000
1206007,14,Leiblin Park,42,20.50,8:30pm to 8:59pm,2017-11-09 10:00:00.0000000
1206008,19,Greystone,6,20.50,8:30pm to 8:59pm,2017-11-09 10:00:00.0000000
1206009,2,Wedgewood,77,20.50,8:30pm to 8:59pm,2017-11-09 10:00:00.0000000
1206010,20,Herring Cove,10,20.50,8:30pm to 8:59pm,2017-11-09 10:00:00.0000000
1206011,401,Preston - Porters Lake -,6,20.50,8:30pm to 8:59pm,2017-11-09 10:00:00.0000000
1206012,51,Windmill,12,20.50,8:30pm to 8:59pm,2017-11-09 10:00:00.0000000
1206013,52,Crosstown,72,20.50,8:30pm to 8:59pm,2017-11-09 10:00:00.0000000
1206014,53,Notting Park,8,20.50,8:30pm to 8:59pm,2017-11-09 10:00:00.0000000
1206015,57,Russell Lake,0,20.50,8:30pm to 8:59pm,2017-11-09 10:00:00.0000000
1206016,59,Colby,43,20.50,8:30pm to 8:59pm,2017-11-09 10:00:00.0000000
1206017,6,Quinpool,6,20.50,8:30pm to 8:59pm,2017-11-09 10:00:00.0000000
1206018,60,Eastern Passage - Heritag,55,20.50,8:30pm to 8:59pm,2017-11-09 10:00:00.0000000
1206019,61,Auburn - North Preston,0,20.50,8:30pm to 8:59pm,2017-11-09 10:00:00.0000000
1206020,65,Caldwell,5,20.50,8:30pm to 8:59pm,2017-11-09 10:00:00.0000000
1206021,72,Portland Hills,17,20.50,8:30pm to 8:59pm,2017-11-09 10:00:00.0000000
1206022,16,Parkland,23,21.00,9:00pm to 9:29pm,2017-11-09 10:00:00.0000000
1206023,19,Greystone,17,21.00,9:00pm to 9:29pm,2017-11-09 10:00:00.0000000
1206024,21,Lakeside - Timberlea,27,21.00,9:00pm to 9:29pm,2017-11-09 10:00:00.0000000
1206025,320,Airport - Fall River Regi,2,21.00,9:00pm to 9:29pm,2017-11-09 10:00:00.0000000
1206026,4,Rosedale,70,21.00,9:00pm to 9:29pm,2017-11-09 10:00:00.0000000
1206027,51,Windmill,17,21.00,9:00pm to 9:29pm,2017-11-09 10:00:00.0000000
1206028,52,Crosstown,80,21.00,9:00pm to 9:29pm,2017-11-09 10:00:00.0000000
1206029,55,Port Wallace,6,21.00,9:00pm to 9:29pm,2017-11-09 10:00:00.0000000
1206030,56,Dartmouth Crossing,19,21.00,9:00pm to 9:29pm,2017-11-09 10:00:00.0000000
1206031,59,Colby,29,21.00,9:00pm to 9:29pm,2017-11-09 10:00:00.0000000
1206032,60,Eastern Passage - Heritag,26,21.00,9:00pm to 9:29pm,2017-11-09 10:00:00.0000000
1206033,62,Wildwood,28,21.00,9:00pm to 9:29pm,2017-11-09 10:00:00.0000000
1206034,65,Caldwell,2,21.00,9:00pm to 9:29pm,2017-11-09 10:00:00.0000000
1206035,7,Robie,145,21.00,9:00pm to 9:29pm,2017-11-09 10:00:00.0000000
1206036,72,Portland Hills,24,21.00,9:00pm to 9:29pm,2017-11-09 10:00:00.0000000
1206037,90,Larry Uteck,31,21.00,9:00pm to 9:29pm,2017-11-09 10:00:00.0000000
1206038,10,Dalhousie,66,21.50,9:30pm to 9:59pm,2017-11-09 10:00:00.0000000
1206039,14,Leiblin Park,30,21.50,9:30pm to 9:59pm,2017-11-09 10:00:00.0000000
1206040,2,Wedgewood,86,21.50,9:30pm to 9:59pm,2017-11-09 10:00:00.0000000
1206041,320,Airport - Fall River Regi,0,21.50,9:30pm to 9:59pm,2017-11-09 10:00:00.0000000
1206042,52,Crosstown,42,21.50,9:30pm to 9:59pm,2017-11-09 10:00:00.0000000
1206043,55,Port Wallace,4,21.50,9:30pm to 9:59pm,2017-11-09 10:00:00.0000000
1206044,58,Woodlawn,10,21.50,9:30pm to 9:59pm,2017-11-09 10:00:00.0000000
1206045,60,Eastern Passage - Heritag,34,21.50,9:30pm to 9:59pm,2017-11-09 10:00:00.0000000
1206046,61,Auburn - North Preston,28,21.50,9:30pm to 9:59pm,2017-11-09 10:00:00.0000000
1206047,72,Portland Hills,23,21.50,9:30pm to 9:59pm,2017-11-09 10:00:00.0000000
1206048,87,Glendale,14,21.50,9:30pm to 9:59pm,2017-11-09 10:00:00.0000000
1206049,10,Dalhousie,48,22.00,10:00pm to 10:29pm,2017-11-09 10:00:00.0000000
1206050,14,Leiblin Park,24,22.00,10:00pm to 10:29pm,2017-11-09 10:00:00.0000000
1206051,19,Greystone,1,22.00,10:00pm to 10:29pm,2017-11-09 10:00:00.0000000
1206052,20,Herring Cove,57,22.00,10:00pm to 10:29pm,2017-11-09 10:00:00.0000000
1206053,22,Armdale,10,22.00,10:00pm to 10:29pm,2017-11-09 10:00:00.0000000
1206054,320,Airport - Fall River Regi,9,22.00,10:00pm to 10:29pm,2017-11-09 10:00:00.0000000
1206055,51,Windmill,2,22.00,10:00pm to 10:29pm,2017-11-09 10:00:00.0000000
1206056,53,Notting Park,24,22.00,10:00pm to 10:29pm,2017-11-09 10:00:00.0000000
1206057,55,Port Wallace,13,22.00,10:00pm to 10:29pm,2017-11-09 10:00:00.0000000
1206058,56,Dartmouth Crossing,8,22.00,10:00pm to 10:29pm,2017-11-09 10:00:00.0000000
1206059,58,Woodlawn,2,22.00,10:00pm to 10:29pm,2017-11-09 10:00:00.0000000
1206060,6,Quinpool,12,22.00,10:00pm to 10:29pm,2017-11-09 10:00:00.0000000
1206061,62,Wildwood,8,22.00,10:00pm to 10:29pm,2017-11-09 10:00:00.0000000
1206062,87,Glendale,6,22.00,10:00pm to 10:29pm,2017-11-09 10:00:00.0000000
1206063,9,Barrington,41,22.00,10:00pm to 10:29pm,2017-11-09 10:00:00.0000000
1206064,90,Larry Uteck,20,22.00,10:00pm to 10:29pm,2017-11-09 10:00:00.0000000
1206065,18,Universities,37,22.50,10:30pm to 10:59pm,2017-11-09 10:00:00.0000000
1206066,2,Wedgewood,58,22.50,10:30pm to 10:59pm,2017-11-09 10:00:00.0000000
1206067,51,Windmill,7,22.50,10:30pm to 10:59pm,2017-11-09 10:00:00.0000000
1219510,88,Bedford Commons,4,17.50,5:30pm to 5:59pm,2017-11-17 10:00:00.0000000
1219511,89,Bedford,21,17.50,5:30pm to 5:59pm,2017-11-17 10:00:00.0000000
1219512,9,Barrington,55,17.50,5:30pm to 5:59pm,2017-11-17 10:00:00.0000000
1219513,90,Larry Uteck,38,17.50,5:30pm to 5:59pm,2017-11-17 10:00:00.0000000
1219514,1,Spring Garden,325,18.00,6:00pm to 6:29pm,2017-11-17 10:00:00.0000000
1219515,10,Dalhousie,128,18.00,6:00pm to 6:29pm,2017-11-17 10:00:00.0000000
1219516,14,Leiblin Park,93,18.00,6:00pm to 6:29pm,2017-11-17 10:00:00.0000000
1219517,16,Parkland,23,18.00,6:00pm to 6:29pm,2017-11-17 10:00:00.0000000
1219518,17,Saint Mary's,22,18.00,6:00pm to 6:29pm,2017-11-17 10:00:00.0000000
1219519,185,Sackville Link,20,18.00,6:00pm to 6:29pm,2017-11-17 10:00:00.0000000
1219520,20,Herring Cove,91,18.00,6:00pm to 6:29pm,2017-11-17 10:00:00.0000000
1219521,21,Lakeside - Timberlea,46,18.00,6:00pm to 6:29pm,2017-11-17 10:00:00.0000000
1219522,23,Timberlea- Mumford,10,18.00,6:00pm to 6:29pm,2017-11-17 10:00:00.0000000
1219523,33,Tantallon Express,5,18.00,6:00pm to 6:29pm,2017-11-17 10:00:00.0000000
1219524,330,Tantallon - Sheldrake Lak,9,18.00,6:00pm to 6:29pm,2017-11-17 10:00:00.0000000
1219525,370,Porters Lake Regional Exp,1,18.00,6:00pm to 6:29pm,2017-11-17 10:00:00.0000000
1219526,4,Rosedale,57,18.00,6:00pm to 6:29pm,2017-11-17 10:00:00.0000000
1219527,41,Dartmouth - Dalhousie,21,18.00,6:00pm to 6:29pm,2017-11-17 10:00:00.0000000
1219528,52,Crosstown,152,18.00,6:00pm to 6:29pm,2017-11-17 10:00:00.0000000
1219529,53,Notting Park,17,18.00,6:00pm to 6:29pm,2017-11-17 10:00:00.0000000
1219530,54,Montebello,33,18.00,6:00pm to 6:29pm,2017-11-17 10:00:00.0000000
1219531,56,Dartmouth Crossing,17,18.00,6:00pm to 6:29pm,2017-11-17 10:00:00.0000000
1219532,57,Russell Lake,10,18.00,6:00pm to 6:29pm,2017-11-17 10:00:00.0000000
1219533,59,Colby,29,18.00,6:00pm to 6:29pm,2017-11-17 10:00:00.0000000
1219534,6,Quinpool,23,18.00,6:00pm to 6:29pm,2017-11-17 10:00:00.0000000
1219535,61,Auburn - North Preston,56,18.00,6:00pm to 6:29pm,2017-11-17 10:00:00.0000000
1219536,66,Penhorn,32,18.00,6:00pm to 6:29pm,2017-11-17 10:00:00.0000000
1219537,7,Robie,208,18.00,6:00pm to 6:29pm,2017-11-17 10:00:00.0000000
1219538,72,Portland Hills,22,18.00,6:00pm to 6:29pm,2017-11-17 10:00:00.0000000
1219539,80,Sackville,78,18.00,6:00pm to 6:29pm,2017-11-17 10:00:00.0000000
1219540,84,Glendale Express,0,18.00,6:00pm to 6:29pm,2017-11-17 10:00:00.0000000
1219541,1,Spring Garden,362,18.50,6:30pm to 6:59pm,2017-11-17 10:00:00.0000000
1219542,10,Dalhousie,77,18.50,6:30pm to 6:59pm,2017-11-17 10:00:00.0000000
1219543,16,Parkland,22,18.50,6:30pm to 6:59pm,2017-11-17 10:00:00.0000000
1219544,17,Saint Mary's,20,18.50,6:30pm to 6:59pm,2017-11-17 10:00:00.0000000
1219545,2,Wedgewood,56,18.50,6:30pm to 6:59pm,2017-11-17 10:00:00.0000000
1219546,20,Herring Cove,73,18.50,6:30pm to 6:59pm,2017-11-17 10:00:00.0000000
1219547,21,Lakeside - Timberlea,11,18.50,6:30pm to 6:59pm,2017-11-17 10:00:00.0000000
1219548,22,Armdale,7,18.50,6:30pm to 6:59pm,2017-11-17 10:00:00.0000000
1219549,320,Airport - Fall River Regi,2,18.50,6:30pm to 6:59pm,2017-11-17 10:00:00.0000000
1219550,401,Preston - Porters Lake -,7,18.50,6:30pm to 6:59pm,2017-11-17 10:00:00.0000000
1219551,53,Notting Park,30,18.50,6:30pm to 6:59pm,2017-11-17 10:00:00.0000000
1219552,68,Cherry Brook,18,9.00,9:00am to 9:29am,2017-11-19 10:00:00.0000000
1219553,80,Sackville,41,9.00,9:00am to 9:29am,2017-11-19 10:00:00.0000000
1219554,88,Bedford Commons,2,9.00,9:00am to 9:29am,2017-11-19 10:00:00.0000000
1219555,9,Barrington,19,9.00,9:00am to 9:29am,2017-11-19 10:00:00.0000000
1219556,90,Larry Uteck,20,9.00,9:00am to 9:29am,2017-11-19 10:00:00.0000000
1219557,15,Purcells Cove,4,9.50,9:30am to 9:59am,2017-11-19 10:00:00.0000000
1219558,53,Notting Park,20,9.50,9:30am to 9:59am,2017-11-19 10:00:00.0000000
1219559,55,Port Wallace,1,9.50,9:30am to 9:59am,2017-11-19 10:00:00.0000000
1219560,58,Woodlawn,3,9.50,9:30am to 9:59am,2017-11-19 10:00:00.0000000
1219561,6,Quinpool,3,9.50,9:30am to 9:59am,2017-11-19 10:00:00.0000000
1219562,60,Eastern Passage - Heritag,43,9.50,9:30am to 9:59am,2017-11-19 10:00:00.0000000
1219563,62,Wildwood,7,9.50,9:30am to 9:59am,2017-11-19 10:00:00.0000000
1219564,65,Caldwell,3,9.50,9:30am to 9:59am,2017-11-19 10:00:00.0000000
1219565,66,Penhorn,5,9.50,9:30am to 9:59am,2017-11-19 10:00:00.0000000
1219566,72,Portland Hills,7,9.50,9:30am to 9:59am,2017-11-19 10:00:00.0000000
1219567,87,Glendale,7,9.50,9:30am to 9:59am,2017-11-19 10:00:00.0000000
1219568,1,Spring Garden,130,10.00,10:00am to 10:29am,2017-11-19 10:00:00.0000000
1219569,51,Windmill,8,19.00,7:00pm to 7:29pm,2017-11-17 10:00:00.0000000
