OBJECTID,Route_Number,Route_Name,Ridership_Total,Route_Hour,Route_Hour_Description,Route_Date
46858,9A,Greystone,6,23,11:00pm to 11:29pm,3/6/2024 10:00:00 AM
46859,9B,Herring Cove,25,23,11:00pm to 11:29pm,3/6/2024 10:00:00 AM
46860,1,Spring Garden,58,23.5,11:30pm to 11:59pm,3/6/2024 10:00:00 AM
46861,2,Fairview,20,23.5,11:30pm to 11:59pm,3/6/2024 10:00:00 AM
46862,22,Armdale,2,23.5,11:30pm to 11:59pm,3/6/2024 10:00:00 AM
46863,24,Leiblin Park,12,23.5,11:30pm to 11:59pm,3/6/2024 10:00:00 AM
46864,68,Cherry Brook,16,19.5,7:30pm to 7:59pm,1/17/2024 10:00:00 AM
46865,6B,Eastern Passage,23,19.5,7:30pm to 7:59pm,1/17/2024 10:00:00 AM
46866,7A,Peninsula,29,19.5,7:30pm to 7:59pm,1/17/2024 10:00:00 AM
46867,87,Sackville-Dartmouth,13,19.5,7:30pm to 7:59pm,1/17/2024 10:00:00 AM
46868,88,Bedford Commons,2,19.5,7:30pm to 7:59pm,1/17/2024 10:00:00 AM
46869,90,Larry Uteck,13,19.5,7:30pm to 7:59pm,1/17/2024 10:00:00 AM
46870,1,Spring Garden,223,20,8:00pm to 8:29pm,1/17/2024 10:00:00 AM
46871,10,Dalhousie,74,20,8:00pm to 8:29pm,1/17/2024 10:00:00 AM
46872,2,Fairview,52,20,8:00pm to 8:29pm,1/17/2024 10:00:00 AM
46873,21,Timberlea,42,20,8:00pm to 8:29pm,1/17/2024 10:00:00 AM
46874,24,Leiblin Park,64,20,8:00pm to 8:29pm,1/17/2024 10:00:00 AM
46875,28,Bayers Lake,20,20,8:00pm to 8:29pm,1/17/2024 10:00:00 AM
46876,3,Crosstown,115,20,8:00pm to 8:29pm,1/17/2024 10:00:00 AM
46877,54,Montebello,24,20,8:00pm to 8:29pm,1/17/2024 10:00:00 AM
46878,61,North Preston,15,20,8:00pm to 8:29pm,1/17/2024 10:00:00 AM
46879,7A,Peninsula,59,20,8:00pm to 8:29pm,1/17/2024 10:00:00 AM
46880,8,Sackville Corridor,96,20,8:00pm to 8:29pm,1/17/2024 10:00:00 AM
46881,86,Beaver Bank,1,20,8:00pm to 8:29pm,1/17/2024 10:00:00 AM
46882,87,Sackville-Dartmouth,29,20,8:00pm to 8:29pm,1/17/2024 10:00:00 AM
46883,91,Hemlock Ravine,33,20,8:00pm to 8:29pm,1/17/2024 10:00:00 AM
46884,9A,Greystone,47,20,8:00pm to 8:29pm,1/17/2024 10:00:00 AM
46885,2,Fairview,61,20.5,8:30pm to 8:59pm,1/17/2024 10:00:00 AM
46886,21,Timberlea,25,20.5,8:30pm to 8:59pm,1/17/2024 10:00:00 AM
46887,22,Armdale,20,20.5,8:30pm to 8:59pm,1/17/2024 10:00:00 AM
46888,29,Barrington,49,20.5,8:30pm to 8:59pm,1/17/2024 10:00:00 AM
46889,30A,Parkland,3,20.5,8:30pm to 8:59pm,1/17/2024 10:00:00 AM
46890,30B,Dunbrack,9,20.5,8:30pm to 8:59pm,1/17/2024 10:00:00 AM
46891,39,Flamingo,31,20.5,8:30pm to 8:59pm,1/17/2024 10:00:00 AM
46892,4,Universities,139,20.5,8:30pm to 8:59pm,1/17/2024 10:00:00 AM
46893,53,Highfield,20,20.5,8:30pm to 8:59pm,1/17/2024 10:00:00 AM
46894,54,Montebello,8,20.5,8:30pm to 8:59pm,1/17/2024 10:00:00 AM
46895,62,Grahams Grove,8,20.5,8:30pm to 8:59pm,1/17/2024 10:00:00 AM
46896,63,Mount Edward,8,20.5,8:30pm to 8:59pm,1/17/2024 10:00:00 AM
46897,65,Caldwell,8,20.5,8:30pm to 8:59pm,1/17/2024 10:00:00 AM
46898,67,Baker,4,20.5,8:30pm to 8:59pm,1/17/2024 10:00:00 AM
46899,68,Cherry Brook,8,20.5,8:30pm to 8:59pm,1/17/2024 10:00:00 AM
46900,7A,Peninsula,28,20.5,8:30pm to 8:59pm,1/17/2024 10:00:00 AM
46901,82,First Lake,15,20.5,8:30pm to 8:59pm,1/17/2024 10:00:00 AM
46902,83,Springfield,3,20.5,8:30pm to 8:59pm,1/17/2024 10:00:00 AM
46903,85,Millwood,9,20.5,8:30pm to 8:59pm,1/17/2024 10:00:00 AM
46904,87,Sackville-Dartmouth,17,20.5,8:30pm to 8:59pm,1/17/2024 10:00:00 AM
46905,88,Bedford Commons,10,20.5,8:30pm to 8:59pm,1/17/2024 10:00:00 AM
46906,9A,Greystone,47,20.5,8:30pm to 8:59pm,1/17/2024 10:00:00 AM
46907,9B,Herring Cove,30,20.5,8:30pm to 8:59pm,1/17/2024 10:00:00 AM
46908,10,Dalhousie,107,21,9:00pm to 9:29pm,1/17/2024 10:00:00 AM
46909,2,Fairview,55,21,9:00pm to 9:29pm,1/17/2024 10:00:00 AM
46910,24,Leiblin Park,42,21,9:00pm to 9:29pm,1/17/2024 10:00:00 AM
46911,28,Bayers Lake,20,21,9:00pm to 9:29pm,1/17/2024 10:00:00 AM
46912,3,Crosstown,36,21,9:00pm to 9:29pm,1/17/2024 10:00:00 AM
46913,30A,Parkland,14,21,9:00pm to 9:29pm,1/17/2024 10:00:00 AM
46914,320,Airport - Fall River Regi,15,21,9:00pm to 9:29pm,1/17/2024 10:00:00 AM
46915,4,Universities,58,21,9:00pm to 9:29pm,1/17/2024 10:00:00 AM
46916,51A,Windmill,11,21,9:00pm to 9:29pm,1/17/2024 10:00:00 AM
46917,53,Highfield,18,21,9:00pm to 9:29pm,1/17/2024 10:00:00 AM
46918,54,Montebello,19,21,9:00pm to 9:29pm,1/17/2024 10:00:00 AM
46919,59,Colby,4,21,9:00pm to 9:29pm,1/17/2024 10:00:00 AM
46920,61,North Preston,10,21,9:00pm to 9:29pm,1/17/2024 10:00:00 AM
46921,62,Grahams Grove,0,21,9:00pm to 9:29pm,1/17/2024 10:00:00 AM
46922,68,Cherry Brook,3,21,9:00pm to 9:29pm,1/17/2024 10:00:00 AM
46923,6B,Eastern Passage,17,21,9:00pm to 9:29pm,1/17/2024 10:00:00 AM
46924,72,Portland Hills,0,21,9:00pm to 9:29pm,1/17/2024 10:00:00 AM
46925,7A,Peninsula,24,21,9:00pm to 9:29pm,1/17/2024 10:00:00 AM
46926,84,Glendale,29,21,9:00pm to 9:29pm,1/17/2024 10:00:00 AM
46927,90,Larry Uteck,43,21,9:00pm to 9:29pm,1/17/2024 10:00:00 AM
46928,91,Hemlock Ravine,39,21,9:00pm to 9:29pm,1/17/2024 10:00:00 AM
46929,1,Spring Garden,227,21.5,9:30pm to 9:59pm,1/17/2024 10:00:00 AM
46930,22,Armdale,4,21.5,9:30pm to 9:59pm,1/17/2024 10:00:00 AM
46931,24,Leiblin Park,35,21.5,9:30pm to 9:59pm,1/17/2024 10:00:00 AM
46932,29,Barrington,28,21.5,9:30pm to 9:59pm,1/17/2024 10:00:00 AM
46933,5,Portland,60,21.5,9:30pm to 9:59pm,1/17/2024 10:00:00 AM
46934,55,Port Wallace,7,21.5,9:30pm to 9:59pm,1/17/2024 10:00:00 AM
46935,56,Dartmouth Crossing,21,21.5,9:30pm to 9:59pm,1/17/2024 10:00:00 AM
46936,61,North Preston,4,21.5,9:30pm to 9:59pm,1/17/2024 10:00:00 AM
46937,62,Grahams Grove,0,21.5,9:30pm to 9:59pm,1/17/2024 10:00:00 AM
46938,68,Cherry Brook,12,21.5,9:30pm to 9:59pm,1/17/2024 10:00:00 AM
46939,6B,Eastern Passage,4,21.5,9:30pm to 9:59pm,1/17/2024 10:00:00 AM
46940,7A,Peninsula,13,21.5,9:30pm to 9:59pm,1/17/2024 10:00:00 AM
46941,7B,Peninsula,28,21.5,9:30pm to 9:59pm,1/17/2024 10:00:00 AM
46942,85,Millwood,6,21.5,9:30pm to 9:59pm,1/17/2024 10:00:00 AM
46943,86,Beaver Bank,3,21.5,9:30pm to 9:59pm,1/17/2024 10:00:00 AM
46944,88,Bedford Commons,7,21.5,9:30pm to 9:59pm,1/17/2024 10:00:00 AM
46945,9A,Greystone,72,21.5,9:30pm to 9:59pm,1/17/2024 10:00:00 AM
46946,10,Dalhousie,55,22,10:00pm to 10:29pm,1/17/2024 10:00:00 AM
46947,22,Armdale,5,22,10:00pm to 10:29pm,1/17/2024 10:00:00 AM
46948,25,Governors Brook,19,22,10:00pm to 10:29pm,1/17/2024 10:00:00 AM
46949,28,Bayers Lake,20,22,10:00pm to 10:29pm,1/17/2024 10:00:00 AM
46950,29,Barrington,34,22,10:00pm to 10:29pm,1/17/2024 10:00:00 AM
46951,53,Highfield,22,22,10:00pm to 10:29pm,1/17/2024 10:00:00 AM
46952,56,Dartmouth Crossing,15,22,10:00pm to 10:29pm,1/17/2024 10:00:00 AM
46953,58,Woodlawn,6,22,10:00pm to 10:29pm,1/17/2024 10:00:00 AM
46954,59,Colby,4,22,10:00pm to 10:29pm,1/17/2024 10:00:00 AM
46955,61,North Preston,5,22,10:00pm to 10:29pm,1/17/2024 10:00:00 AM
46956,62,Grahams Grove,0,22,10:00pm to 10:29pm,1/17/2024 10:00:00 AM
46957,63,Mount Edward,4,22,10:00pm to 10:29pm,1/17/2024 10:00:00 AM
46958,67,Baker,9,22,10:00pm to 10:29pm,1/17/2024 10:00:00 AM
46959,68,Cherry Brook,1,22,10:00pm to 10:29pm,1/17/2024 10:00:00 AM
46960,6C,Heritage Hills,13,22,10:00pm to 10:29pm,1/17/2024 10:00:00 AM
46961,72,Portland Hills,12,22,10:00pm to 10:29pm,1/17/2024 10:00:00 AM
46962,8,Sackville Corridor,22,22,10:00pm to 10:29pm,1/17/2024 10:00:00 AM
46963,88,Bedford Commons,7,22,10:00pm to 10:29pm,1/17/2024 10:00:00 AM
46964,28,Bayers Lake,4,23.5,11:30pm to 11:59pm,3/6/2024 10:00:00 AM
46965,3,Crosstown,11,23.5,11:30pm to 11:59pm,3/6/2024 10:00:00 AM
46966,51A,Windmill,4,23.5,11:30pm to 11:59pm,3/6/2024 10:00:00 AM
46967,56,Dartmouth Crossing,2,23.5,11:30pm to 11:59pm,3/6/2024 10:00:00 AM
46968,68,Cherry Brook,2,23.5,11:30pm to 11:59pm,3/6/2024 10:00:00 AM
46969,6B,Eastern Passage,1,23.5,11:30pm to 11:59pm,3/6/2024 10:00:00 AM
46970,6C,Heritage Hills,8,23.5,11:30pm to 11:59pm,3/6/2024 10:00:00 AM
46971,7A,Peninsula,12,23.5,11:30pm to 11:59pm,3/6/2024 10:00:00 AM
46972,8,Sackville Corridor,14,23.5,11:30pm to 11:59pm,3/6/2024 10:00:00 AM
46973,87,Sackville-Dartmouth,4,23.5,11:30pm to 11:59pm,3/6/2024 10:00:00 AM
46974,9B,Herring Cove,2,23.5,11:30pm to 11:59pm,3/6/2024 10:00:00 AM
46975,1,Spring Garden,54,24,12:00am to 12:29am,3/6/2024 10:00:00 AM
46976,10,Dalhousie,10,24,12:00am to 12:29am,3/6/2024 10:00:00 AM
46977,24,Leiblin Park,6,24,12:00am to 12:29am,3/6/2024 10:00:00 AM
46978,4,Universities,16,24,12:00am to 12:29am,3/6/2024 10:00:00 AM
46979,5,Portland,10,24,12:00am to 12:29am,3/6/2024 10:00:00 AM
46980,53,Highfield,9,24,12:00am to 12:29am,3/6/2024 10:00:00 AM
46981,6B,Eastern Passage,2,24,12:00am to 12:29am,3/6/2024 10:00:00 AM
46982,7A,Peninsula,3,24,12:00am to 12:29am,3/6/2024 10:00:00 AM
46983,84,Glendale,10,24,12:00am to 12:29am,3/6/2024 10:00:00 AM
46984,87,Sackville-Dartmouth,10,24,12:00am to 12:29am,3/6/2024 10:00:00 AM
46985,90,Larry Uteck,6,24,12:00am to 12:29am,3/6/2024 10:00:00 AM
46986,9B,Herring Cove,5,24,12:00am to 12:29am,3/6/2024 10:00:00 AM
46987,10,Dalhousie,1,24.5,12:30am to 12:59am,3/6/2024 10:00:00 AM
46988,4,Universities,17,24.5,12:30am to 12:59am,3/6/2024 10:00:00 AM
46989,5,Portland,4,24.5,12:30am to 12:59am,3/6/2024 10:00:00 AM
46990,6C,Heritage Hills,2,24.5,12:30am to 12:59am,3/6/2024 10:00:00 AM
46991,7B,Peninsula,5,24.5,12:30am to 12:59am,3/6/2024 10:00:00 AM
46992,54,Montebello,16,5.5,5:30am to 5:59am,2/10/2024 10:00:00 AM
46993,68,Cherry Brook,1,5.5,5:30am to 5:59am,2/10/2024 10:00:00 AM
46994,1,Spring Garden,74,6,6:00am to 6:29am,2/10/2024 10:00:00 AM
46995,10,Dalhousie,33,6,6:00am to 6:29am,2/10/2024 10:00:00 AM
46996,21,Timberlea,33,6,6:00am to 6:29am,2/10/2024 10:00:00 AM
46997,3,Crosstown,97,6,6:00am to 6:29am,2/10/2024 10:00:00 AM
46998,320,Airport - Fall River Regi,20,6,6:00am to 6:29am,2/10/2024 10:00:00 AM
46999,51A,Windmill,6,6,6:00am to 6:29am,2/10/2024 10:00:00 AM
47000,53,Highfield,23,6,6:00am to 6:29am,2/10/2024 10:00:00 AM
47001,56,Dartmouth Crossing,10,6,6:00am to 6:29am,2/10/2024 10:00:00 AM
47002,58,Woodlawn,11,6,6:00am to 6:29am,2/10/2024 10:00:00 AM
47003,61,North Preston,11,6,6:00am to 6:29am,2/10/2024 10:00:00 AM
47004,65,Caldwell,2,6,6:00am to 6:29am,2/10/2024 10:00:00 AM
47005,6B,Eastern Passage,20,6,6:00am to 6:29am,2/10/2024 10:00:00 AM
47006,7A,Peninsula,28,6,6:00am to 6:29am,2/10/2024 10:00:00 AM
47007,8,Sackville Corridor,73,6,6:00am to 6:29am,2/10/2024 10:00:00 AM
47008,82,First Lake,3,6,6:00am to 6:29am,2/10/2024 10:00:00 AM
47009,86,Beaver Bank,1,6,6:00am to 6:29am,2/10/2024 10:00:00 AM
47010,87,Sackville-Dartmouth,7,6,6:00am to 6:29am,2/10/2024 10:00:00 AM
47011,9B,Herring Cove,25,6,6:00am to 6:29am,2/10/2024 10:00:00 AM
47012,90,Larry Uteck,25,23,11:00pm to 11:29pm,2/8/2024 10:00:00 AM
47013,9B,Herring Cove,26,23,11:00pm to 11:29pm,2/8/2024 10:00:00 AM
47014,1,Spring Garden,49,23.5,11:30pm to 11:59pm,2/8/2024 10:00:00 AM
47015,10,Dalhousie,23,23.5,11:30pm to 11:59pm,2/8/2024 10:00:00 AM
47016,2,Fairview,24,23.5,11:30pm to 11:59pm,2/8/2024 10:00:00 AM
47017,21,Timberlea,1,23.5,11:30pm to 11:59pm,2/8/2024 10:00:00 AM
47018,24,Leiblin Park,11,23.5,11:30pm to 11:59pm,2/8/2024 10:00:00 AM
47019,28,Bayers Lake,4,23.5,11:30pm to 11:59pm,2/8/2024 10:00:00 AM
47020,4,Universities,15,23.5,11:30pm to 11:59pm,2/8/2024 10:00:00 AM
47021,51A,Windmill,7,23.5,11:30pm to 11:59pm,2/8/2024 10:00:00 AM
47022,68,Cherry Brook,4,23.5,11:30pm to 11:59pm,2/8/2024 10:00:00 AM
47023,7A,Peninsula,12,23.5,11:30pm to 11:59pm,2/8/2024 10:00:00 AM
47024,7B,Peninsula,8,23.5,11:30pm to 11:59pm,2/8/2024 10:00:00 AM
47025,8,Sackville Corridor,5,23.5,11:30pm to 11:59pm,2/8/2024 10:00:00 AM
47026,87,Sackville-Dartmouth,0,23.5,11:30pm to 11:59pm,2/8/2024 10:00:00 AM
47027,9A,Greystone,15,23.5,11:30pm to 11:59pm,2/8/2024 10:00:00 AM
47028,24,Leiblin Park,5,24,12:00am to 12:29am,2/8/2024 10:00:00 AM
47029,29,Barrington,10,24,12:00am to 12:29am,2/8/2024 10:00:00 AM
47030,4,Universities,18,24,12:00am to 12:29am,2/8/2024 10:00:00 AM
47031,51A,Windmill,2,24,12:00am to 12:29am,2/8/2024 10:00:00 AM
47032,53,Highfield,4,24,12:00am to 12:29am,2/8/2024 10:00:00 AM
47033,6B,Eastern Passage,6,24,12:00am to 12:29am,2/8/2024 10:00:00 AM
47034,6C,Heritage Hills,0,24,12:00am to 12:29am,2/8/2024 10:00:00 AM
47035,7B,Peninsula,9,24,12:00am to 12:29am,2/8/2024 10:00:00 AM
47036,84,Glendale,7,24,12:00am to 12:29am,2/8/2024 10:00:00 AM
47037,87,Sackville-Dartmouth,5,24,12:00am to 12:29am,2/8/2024 10:00:00 AM
47038,90,Larry Uteck,7,24,12:00am to 12:29am,2/8/2024 10:00:00 AM
47039,9A,Greystone,0,24,12:00am to 12:29am,2/8/2024 10:00:00 AM
47040,9B,Herring Cove,7,24,12:00am to 12:29am,2/8/2024 10:00:00 AM
47041,4,Universities,13,24.5,12:30am to 12:59am,2/8/2024 10:00:00 AM
47042,7A,Peninsula,4,24.5,12:30am to 12:59am,2/8/2024 10:00:00 AM
47043,7B,Peninsula,3,24.5,12:30am to 12:59am,2/8/2024 10:00:00 AM
47044,6C,Heritage Hills,0,25,1:00am to 1:29am,2/8/2024 10:00:00 AM
47045,9B,Herring Cove,8,25,1:00am to 1:29am,2/8/2024 10:00:00 AM
47046,320,Airport - Fall River Regi,3,4.5,4:30am to 4:59am,2/9/2024 10:00:00 AM
47047,21,Timberlea,1,5,5:00am to 5:29am,2/9/2024 10:00:00 AM
47048,320,Airport - Fall River Regi,6,5,5:00am to 5:29am,2/9/2024 10:00:00 AM
47049,5,Portland,15,5,5:00am to 5:29am,2/9/2024 10:00:00 AM
47050,6A,Woodside,0,5,5:00am to 5:29am,2/9/2024 10:00:00 AM
47051,6B,Eastern Passage,6,5,5:00am to 5:29am,2/9/2024 10:00:00 AM
47052,8,Sackville Corridor,40,5,5:00am to 5:29am,2/9/2024 10:00:00 AM
47053,90,Larry Uteck,18,5,5:00am to 5:29am,2/9/2024 10:00:00 AM
47054,9A,Greystone,55,5,5:00am to 5:29am,2/9/2024 10:00:00 AM
47055,159,Colby Express,0,5.5,5:30am to 5:59am,2/9/2024 10:00:00 AM
47056,161,North Preston Express,26,5.5,5:30am to 5:59am,2/9/2024 10:00:00 AM
47057,185,Millwood Express,30,5.5,5:30am to 5:59am,2/9/2024 10:00:00 AM
47058,2,Fairview,81,5.5,5:30am to 5:59am,2/9/2024 10:00:00 AM
47059,22,Armdale,14,5.5,5:30am to 5:59am,2/9/2024 10:00:00 AM
47060,25,Governors Brook,20,5.5,5:30am to 5:59am,2/9/2024 10:00:00 AM
47061,29,Barrington,26,5.5,5:30am to 5:59am,2/9/2024 10:00:00 AM
47062,3,Crosstown,84,5.5,5:30am to 5:59am,2/9/2024 10:00:00 AM
47063,30B,Dunbrack,10,5.5,5:30am to 5:59am,2/9/2024 10:00:00 AM
47064,370,Porters Lake Regional Exp,29,5.5,5:30am to 5:59am,2/9/2024 10:00:00 AM
47065,39,Flamingo,35,5.5,5:30am to 5:59am,2/9/2024 10:00:00 AM
47066,433,Tantallon,3,5.5,5:30am to 5:59am,2/9/2024 10:00:00 AM
47067,5,Portland,27,5.5,5:30am to 5:59am,2/9/2024 10:00:00 AM
47068,53,Highfield,31,5.5,5:30am to 5:59am,2/9/2024 10:00:00 AM
47069,58,Woodlawn,5,5.5,5:30am to 5:59am,2/9/2024 10:00:00 AM
47070,65,Caldwell,0,5.5,5:30am to 5:59am,2/9/2024 10:00:00 AM
47071,6A,Woodside,4,5.5,5:30am to 5:59am,2/9/2024 10:00:00 AM
47072,7A,Peninsula,14,5.5,5:30am to 5:59am,2/9/2024 10:00:00 AM
47073,8,Sackville Corridor,44,5.5,5:30am to 5:59am,2/9/2024 10:00:00 AM
47074,84,Glendale,0,5.5,5:30am to 5:59am,2/9/2024 10:00:00 AM
47075,86,Beaver Bank,0,5.5,5:30am to 5:59am,2/9/2024 10:00:00 AM
47076,90,Larry Uteck,50,5.5,5:30am to 5:59am,2/9/2024 10:00:00 AM
47077,93,Bedford Highway,12,5.5,5:30am to 5:59am,2/9/2024 10:00:00 AM
47078,62,Grahams Grove,19,11,11:00am to 11:29am,3/29/2024 10:00:00 AM
47079,65,Caldwell,0,11,11:00am to 11:29am,3/29/2024 10:00:00 AM
47080,6B,Eastern Passage,26,11,11:00am to 11:29am,3/29/2024 10:00:00 AM
47081,72,Portland Hills,16,11,11:00am to 11:29am,3/29/2024 10:00:00 AM
47082,7B,Peninsula,21,11,11:00am to 11:29am,3/29/2024 10:00:00 AM
47083,82,First Lake,7,11,11:00am to 11:29am,3/29/2024 10:00:00 AM
47084,83,Springfield,4,11,11:00am to 11:29am,3/29/2024 10:00:00 AM
47085,85,Millwood,2,11,11:00am to 11:29am,3/29/2024 10:00:00 AM
47086,91,Hemlock Ravine,6,11,11:00am to 11:29am,3/29/2024 10:00:00 AM
47087,1,Spring Garden,125,11.5,11:30am to 11:59am,3/29/2024 10:00:00 AM
47088,2,Fairview,48,11.5,11:30am to 11:59am,3/29/2024 10:00:00 AM
47089,21,Timberlea,8,11.5,11:30am to 11:59am,3/29/2024 10:00:00 AM
47090,25,Governors Brook,18,11.5,11:30am to 11:59am,3/29/2024 10:00:00 AM
47091,29,Barrington,41,11.5,11:30am to 11:59am,3/29/2024 10:00:00 AM
47092,39,Flamingo,13,11.5,11:30am to 11:59am,3/29/2024 10:00:00 AM
47093,54,Montebello,20,11.5,11:30am to 11:59am,3/29/2024 10:00:00 AM
47094,55,Port Wallace,6,11.5,11:30am to 11:59am,3/29/2024 10:00:00 AM
47095,67,Baker,8,11.5,11:30am to 11:59am,3/29/2024 10:00:00 AM
47096,7B,Peninsula,36,11.5,11:30am to 11:59am,3/29/2024 10:00:00 AM
47097,8,Sackville Corridor,60,11.5,11:30am to 11:59am,3/29/2024 10:00:00 AM
47098,82,First Lake,5,11.5,11:30am to 11:59am,3/29/2024 10:00:00 AM
47099,90,Larry Uteck,37,11.5,11:30am to 11:59am,3/29/2024 10:00:00 AM
47100,91,Hemlock Ravine,6,11.5,11:30am to 11:59am,3/29/2024 10:00:00 AM
47101,10,Dalhousie,84,12,12:00pm to 12:29pm,3/29/2024 10:00:00 AM
47102,2,Fairview,121,12,12:00pm to 12:29pm,3/29/2024 10:00:00 AM
47103,21,Timberlea,10,12,12:00pm to 12:29pm,3/29/2024 10:00:00 AM
47104,24,Leiblin Park,31,12,12:00pm to 12:29pm,3/29/2024 10:00:00 AM
47105,28,Bayers Lake,14,12,12:00pm to 12:29pm,3/29/2024 10:00:00 AM
47106,3,Crosstown,153,12,12:00pm to 12:29pm,3/29/2024 10:00:00 AM
47107,320,Airport - Fall River Regi,41,12,12:00pm to 12:29pm,3/29/2024 10:00:00 AM
47108,39,Flamingo,28,12,12:00pm to 12:29pm,3/29/2024 10:00:00 AM
47109,4,Universities,25,12,12:00pm to 12:29pm,3/29/2024 10:00:00 AM
47110,401,Preston- Porters Lake,9,12,12:00pm to 12:29pm,3/29/2024 10:00:00 AM
47111,5,Portland,69,12,12:00pm to 12:29pm,3/29/2024 10:00:00 AM
47112,1,Spring Garden,96,6.5,6:30am to 6:59am,2/10/2024 10:00:00 AM
47113,10,Dalhousie,35,6.5,6:30am to 6:59am,2/10/2024 10:00:00 AM
47114,2,Fairview,60,6.5,6:30am to 6:59am,2/10/2024 10:00:00 AM
47115,21,Timberlea,86,6.5,6:30am to 6:59am,2/10/2024 10:00:00 AM
47116,22,Armdale,7,6.5,6:30am to 6:59am,2/10/2024 10:00:00 AM
47117,25,Governors Brook,16,6.5,6:30am to 6:59am,2/10/2024 10:00:00 AM
47118,29,Barrington,31,6.5,6:30am to 6:59am,2/10/2024 10:00:00 AM
47119,39,Flamingo,27,6.5,6:30am to 6:59am,2/10/2024 10:00:00 AM
47120,5,Portland,66,6.5,6:30am to 6:59am,2/10/2024 10:00:00 AM
47121,54,Montebello,6,6.5,6:30am to 6:59am,2/10/2024 10:00:00 AM
47122,56,Dartmouth Crossing,6,6.5,6:30am to 6:59am,2/10/2024 10:00:00 AM
47123,7B,Peninsula,24,6.5,6:30am to 6:59am,2/10/2024 10:00:00 AM
47124,82,First Lake,6,6.5,6:30am to 6:59am,2/10/2024 10:00:00 AM
47125,84,Glendale,8,6.5,6:30am to 6:59am,2/10/2024 10:00:00 AM
47126,90,Larry Uteck,32,6.5,6:30am to 6:59am,2/10/2024 10:00:00 AM
47127,9A,Greystone,68,6.5,6:30am to 6:59am,2/10/2024 10:00:00 AM
47128,10,Dalhousie,61,7,7:00am to 7:29am,2/10/2024 10:00:00 AM
47129,2,Fairview,39,7,7:00am to 7:29am,2/10/2024 10:00:00 AM
47130,21,Timberlea,21,7,7:00am to 7:29am,2/10/2024 10:00:00 AM
47131,24,Leiblin Park,49,7,7:00am to 7:29am,2/10/2024 10:00:00 AM
47132,28,Bayers Lake,28,7,7:00am to 7:29am,2/10/2024 10:00:00 AM
47133,30B,Dunbrack,4,7,7:00am to 7:29am,2/10/2024 10:00:00 AM
47134,39,Flamingo,41,7,7:00am to 7:29am,2/10/2024 10:00:00 AM
47135,54,Montebello,9,7,7:00am to 7:29am,2/10/2024 10:00:00 AM
47136,56,Dartmouth Crossing,12,7,7:00am to 7:29am,2/10/2024 10:00:00 AM
47137,6C,Heritage Hills,22,7,7:00am to 7:29am,2/10/2024 10:00:00 AM
47138,83,Springfield,0,7,7:00am to 7:29am,2/10/2024 10:00:00 AM
47139,84,Glendale,18,7,7:00am to 7:29am,2/10/2024 10:00:00 AM
47140,87,Sackville-Dartmouth,23,7,7:00am to 7:29am,2/10/2024 10:00:00 AM
47141,90,Larry Uteck,46,7,7:00am to 7:29am,2/10/2024 10:00:00 AM
47142,9B,Herring Cove,52,7,7:00am to 7:29am,2/10/2024 10:00:00 AM
47143,1,Spring Garden,112,7.5,7:30am to 7:59am,2/10/2024 10:00:00 AM
47144,10,Dalhousie,47,7.5,7:30am to 7:59am,2/10/2024 10:00:00 AM
47145,2,Fairview,38,7.5,7:30am to 7:59am,2/10/2024 10:00:00 AM
47146,22,Armdale,9,7.5,7:30am to 7:59am,2/10/2024 10:00:00 AM
47147,24,Leiblin Park,26,7.5,7:30am to 7:59am,2/10/2024 10:00:00 AM
47148,28,Bayers Lake,50,7.5,7:30am to 7:59am,2/10/2024 10:00:00 AM
47149,29,Barrington,36,7.5,7:30am to 7:59am,2/10/2024 10:00:00 AM
47150,30B,Dunbrack,3,7.5,7:30am to 7:59am,2/10/2024 10:00:00 AM
47151,5,Portland,76,7.5,7:30am to 7:59am,2/10/2024 10:00:00 AM
47152,51A,Windmill,11,7.5,7:30am to 7:59am,2/10/2024 10:00:00 AM
47153,53,Highfield,14,7.5,7:30am to 7:59am,2/10/2024 10:00:00 AM
47154,54,Montebello,7,7.5,7:30am to 7:59am,2/10/2024 10:00:00 AM
47155,56,Dartmouth Crossing,4,7.5,7:30am to 7:59am,2/10/2024 10:00:00 AM
47156,59,Colby,5,7.5,7:30am to 7:59am,2/10/2024 10:00:00 AM
47157,68,Cherry Brook,9,7.5,7:30am to 7:59am,2/10/2024 10:00:00 AM
47158,6C,Heritage Hills,0,7.5,7:30am to 7:59am,2/10/2024 10:00:00 AM
47159,7A,Peninsula,21,7.5,7:30am to 7:59am,2/10/2024 10:00:00 AM
47160,8,Sackville Corridor,57,7.5,7:30am to 7:59am,2/10/2024 10:00:00 AM
47161,82,First Lake,3,7.5,7:30am to 7:59am,2/10/2024 10:00:00 AM
47162,83,Springfield,3,7.5,7:30am to 7:59am,2/10/2024 10:00:00 AM
47163,84,Glendale,14,7.5,7:30am to 7:59am,2/10/2024 10:00:00 AM
47164,87,Sackville-Dartmouth,34,7.5,7:30am to 7:59am,2/10/2024 10:00:00 AM
47165,90,Larry Uteck,33,7.5,7:30am to 7:59am,2/10/2024 10:00:00 AM
47166,9A,Greystone,54,7.5,7:30am to 7:59am,2/10/2024 10:00:00 AM
47167,2,Fairview,143,8,8:00am to 8:29am,2/10/2024 10:00:00 AM
