OBJECTID,Route_Number,Route_Name,Ridership_Total,Route_Hour,Route_Hour_Description,Route_Date
30214,415,Purcells Cove,5,15,3:00pm to 3:29pm,1/22/2026 10:00:00 AM
30215,5,Portland,202,15,3:00pm to 3:29pm,1/22/2026 10:00:00 AM
30216,51A,Windmill,13,15,3:00pm to 3:29pm,1/22/2026 10:00:00 AM
30217,53,Notting Park,53,15,3:00pm to 3:29pm,1/22/2026 10:00:00 AM
30218,58,Woodlawn,25,15,3:00pm to 3:29pm,1/22/2026 10:00:00 AM
30219,59,Colby,0,15,3:00pm to 3:29pm,1/22/2026 10:00:00 AM
30220,62,Grahams Grove,50,15,3:00pm to 3:29pm,1/22/2026 10:00:00 AM
30221,63,Mount Edward,27,15,3:00pm to 3:29pm,1/22/2026 10:00:00 AM
30222,64,Akerley,48,15,3:00pm to 3:29pm,1/22/2026 10:00:00 AM
30223,68,Cherry Brook,21,15,3:00pm to 3:29pm,1/22/2026 10:00:00 AM
30224,82,First Lake,29,15,3:00pm to 3:29pm,1/22/2026 10:00:00 AM
30225,83,Springfield,1,15,3:00pm to 3:29pm,1/22/2026 10:00:00 AM
30226,88,Bedford Commons,14,15,3:00pm to 3:29pm,1/22/2026 10:00:00 AM
30227,90,Larry Uteck,154,15,3:00pm to 3:29pm,1/22/2026 10:00:00 AM
30228,9A,Greystone,210,15,3:00pm to 3:29pm,1/22/2026 10:00:00 AM
30229,9B,Herring Cove,177,15,3:00pm to 3:29pm,1/22/2026 10:00:00 AM
30230,10A,Dalhousie - Bridge Terminal,129,15.5,3:30pm to 3:59pm,1/22/2026 10:00:00 AM
30231,10C,Dalhousie,180,15.5,3:30pm to 3:59pm,1/22/2026 10:00:00 AM
30232,127,Cowie Hill Express,45,15.5,3:30pm to 3:59pm,1/22/2026 10:00:00 AM
30233,135,Flamingo Express,45,15.5,3:30pm to 3:59pm,1/22/2026 10:00:00 AM
30234,158,Woodlawn Express,26,15.5,3:30pm to 3:59pm,1/22/2026 10:00:00 AM
30235,165,Caldwell Express,24,15.5,3:30pm to 3:59pm,1/22/2026 10:00:00 AM
30236,168A,Auburn Express,18,15.5,3:30pm to 3:59pm,1/22/2026 10:00:00 AM
30237,182,First Lake Express,74,15.5,3:30pm to 3:59pm,1/22/2026 10:00:00 AM
30238,183,Springfield Express,22,15.5,3:30pm to 3:59pm,1/22/2026 10:00:00 AM
30239,194,West Bedford Express,31,15.5,3:30pm to 3:59pm,1/22/2026 10:00:00 AM
30240,22,Armdale,33,15.5,3:30pm to 3:59pm,1/22/2026 10:00:00 AM
30241,24,Leiblin Park,86,15.5,3:30pm to 3:59pm,1/22/2026 10:00:00 AM
30242,25,Governors Brook,23,15.5,3:30pm to 3:59pm,1/22/2026 10:00:00 AM
30243,26,Springvale,1,15.5,3:30pm to 3:59pm,1/22/2026 10:00:00 AM
30244,30A,Parkland,29,15.5,3:30pm to 3:59pm,1/22/2026 10:00:00 AM
30245,30B,Dunbrack,41,15.5,3:30pm to 3:59pm,1/22/2026 10:00:00 AM
30246,39,Flamingo,75,15.5,3:30pm to 3:59pm,1/22/2026 10:00:00 AM
30247,4,Universities,156,15.5,3:30pm to 3:59pm,1/22/2026 10:00:00 AM
30248,401,Preston-Porters Lake-Grand Desert,23,15.5,3:30pm to 3:59pm,1/22/2026 10:00:00 AM
30249,5,Portland,137,15.5,3:30pm to 3:59pm,1/22/2026 10:00:00 AM
30250,50,Dockyard,3,15.5,3:30pm to 3:59pm,1/22/2026 10:00:00 AM
30251,53,Notting Park,51,15.5,3:30pm to 3:59pm,1/22/2026 10:00:00 AM
30252,54,Montebello,47,15.5,3:30pm to 3:59pm,1/22/2026 10:00:00 AM
30253,55,Port Wallace,11,15.5,3:30pm to 3:59pm,1/22/2026 10:00:00 AM
30254,56,Dartmouth Crossing,40,15.5,3:30pm to 3:59pm,1/22/2026 10:00:00 AM
30255,9A,Greystone,74,18.5,6:30pm to 6:59pm,1/20/2026 10:00:00 AM
30256,9B,Herring Cove,102,18.5,6:30pm to 6:59pm,1/20/2026 10:00:00 AM
30257,1,Spring Garden,210,19,7:00pm to 7:29pm,1/20/2026 10:00:00 AM
30258,10C,Dalhousie,96,19,7:00pm to 7:29pm,1/20/2026 10:00:00 AM
30259,2,Fairview,63,19,7:00pm to 7:29pm,1/20/2026 10:00:00 AM
30260,21,Lakeside - Timberlea,24,19,7:00pm to 7:29pm,1/20/2026 10:00:00 AM
30261,3,CrossTown,104,19,7:00pm to 7:29pm,1/20/2026 10:00:00 AM
30262,30A,Parkland,15,19,7:00pm to 7:29pm,1/20/2026 10:00:00 AM
30263,4,Universities,75,19,7:00pm to 7:29pm,1/20/2026 10:00:00 AM
30264,401,Preston-Porters Lake-Grand Desert,14,19,7:00pm to 7:29pm,1/20/2026 10:00:00 AM
30265,5,Portland,98,19,7:00pm to 7:29pm,1/20/2026 10:00:00 AM
30266,51A,Windmill,8,19,7:00pm to 7:29pm,1/20/2026 10:00:00 AM
30267,54,Montebello,25,19,7:00pm to 7:29pm,1/20/2026 10:00:00 AM
30268,55,Port Wallace,10,19,7:00pm to 7:29pm,1/20/2026 10:00:00 AM
30269,56,Dartmouth Crossing,23,19,7:00pm to 7:29pm,1/20/2026 10:00:00 AM
30270,59,Colby,5,19,7:00pm to 7:29pm,1/20/2026 10:00:00 AM
30271,63,Mount Edward,6,19,7:00pm to 7:29pm,1/20/2026 10:00:00 AM
30272,67,Baker,6,19,7:00pm to 7:29pm,1/20/2026 10:00:00 AM
30273,6B,Eastern Passage,38,19,7:00pm to 7:29pm,1/20/2026 10:00:00 AM
30274,72,Portland Hills,15,19,7:00pm to 7:29pm,1/20/2026 10:00:00 AM
30275,7A,Peninsula,57,19,7:00pm to 7:29pm,1/20/2026 10:00:00 AM
30276,7B,Peninsula,42,19,7:00pm to 7:29pm,1/20/2026 10:00:00 AM
30277,8,Sackville Corridor,81,19,7:00pm to 7:29pm,1/20/2026 10:00:00 AM
30278,84,Glendale Express,46,19,7:00pm to 7:29pm,1/20/2026 10:00:00 AM
30279,87,Sackville-Dartmouth,12,19,7:00pm to 7:29pm,1/20/2026 10:00:00 AM
30280,88,Bedford Commons,4,19,7:00pm to 7:29pm,1/20/2026 10:00:00 AM
30281,90,Larry Uteck,35,19,7:00pm to 7:29pm,1/20/2026 10:00:00 AM
30282,91,Hemlock Ravine,47,19,7:00pm to 7:29pm,1/20/2026 10:00:00 AM
30283,10C,Dalhousie,53,19.5,7:30pm to 7:59pm,1/20/2026 10:00:00 AM
30284,2,Fairview,60,19.5,7:30pm to 7:59pm,1/20/2026 10:00:00 AM
30285,29,Barrington,21,19.5,7:30pm to 7:59pm,1/20/2026 10:00:00 AM
30286,30A,Parkland,15,19.5,7:30pm to 7:59pm,1/20/2026 10:00:00 AM
30287,30B,Dunbrack,10,19.5,7:30pm to 7:59pm,1/20/2026 10:00:00 AM
30288,330,Tantallon - Sheldrake Lake Reg Exp,5,19.5,7:30pm to 7:59pm,1/20/2026 10:00:00 AM
30289,4,Universities,119,19.5,7:30pm to 7:59pm,1/20/2026 10:00:00 AM
30290,401,Preston-Porters Lake-Grand Desert,0,19.5,7:30pm to 7:59pm,1/20/2026 10:00:00 AM
30291,5,Portland,48,19.5,7:30pm to 7:59pm,1/20/2026 10:00:00 AM
30292,51A,Windmill,7,19.5,7:30pm to 7:59pm,1/20/2026 10:00:00 AM
30293,53,Notting Park,20,19.5,7:30pm to 7:59pm,1/20/2026 10:00:00 AM
30294,61,North Preston,7,19.5,7:30pm to 7:59pm,1/20/2026 10:00:00 AM
30295,63,Mount Edward,6,19.5,7:30pm to 7:59pm,1/20/2026 10:00:00 AM
30296,67,Baker,5,19.5,7:30pm to 7:59pm,1/20/2026 10:00:00 AM
30297,6B,Eastern Passage,17,19.5,7:30pm to 7:59pm,1/20/2026 10:00:00 AM
30298,7B,Peninsula,53,19.5,7:30pm to 7:59pm,1/20/2026 10:00:00 AM
30299,8,Sackville Corridor,83,19.5,7:30pm to 7:59pm,1/20/2026 10:00:00 AM
30300,83,Springfield,3,19.5,7:30pm to 7:59pm,1/20/2026 10:00:00 AM
30301,87,Sackville-Dartmouth,16,19.5,7:30pm to 7:59pm,1/20/2026 10:00:00 AM
30302,90,Larry Uteck,53,19.5,7:30pm to 7:59pm,1/20/2026 10:00:00 AM
30303,1,Spring Garden,216,20,8:00pm to 8:29pm,1/20/2026 10:00:00 AM
30304,10B,Dalhousie - Micmac Terminal,57,20,8:00pm to 8:29pm,1/20/2026 10:00:00 AM
30305,2,Fairview,78,20,8:00pm to 8:29pm,1/20/2026 10:00:00 AM
30306,24,Leiblin Park,44,20,8:00pm to 8:29pm,1/20/2026 10:00:00 AM
30307,28,Bayers Lake,23,20,8:00pm to 8:29pm,1/20/2026 10:00:00 AM
30308,3,CrossTown,74,20,8:00pm to 8:29pm,1/20/2026 10:00:00 AM
30309,30A,Parkland,19,20,8:00pm to 8:29pm,1/20/2026 10:00:00 AM
30310,56,Dartmouth Crossing,17,20,8:00pm to 8:29pm,1/20/2026 10:00:00 AM
30311,61,North Preston,0,20,8:00pm to 8:29pm,1/20/2026 10:00:00 AM
30312,62,Grahams Grove,5,20,8:00pm to 8:29pm,1/20/2026 10:00:00 AM
30313,67,Baker,8,20,8:00pm to 8:29pm,1/20/2026 10:00:00 AM
30314,68,Cherry Brook,6,20,8:00pm to 8:29pm,1/20/2026 10:00:00 AM
30315,9A,Greystone,41,20.5,8:30pm to 8:59pm,1/7/2026 10:00:00 AM
30316,10B,Dalhousie - Micmac Terminal,25,21,9:00pm to 9:29pm,1/7/2026 10:00:00 AM
30317,25,Governors Brook,6,21,9:00pm to 9:29pm,1/7/2026 10:00:00 AM
30318,28,Bayers Lake,9,21,9:00pm to 9:29pm,1/7/2026 10:00:00 AM
30319,29,Barrington,27,21,9:00pm to 9:29pm,1/7/2026 10:00:00 AM
30320,3,CrossTown,30,21,9:00pm to 9:29pm,1/7/2026 10:00:00 AM
30321,30A,Parkland,6,21,9:00pm to 9:29pm,1/7/2026 10:00:00 AM
30322,30B,Dunbrack,4,21,9:00pm to 9:29pm,1/7/2026 10:00:00 AM
30323,320,Airport - Fall River Regional Exp,57,21,9:00pm to 9:29pm,1/7/2026 10:00:00 AM
30324,4,Universities,47,21,9:00pm to 9:29pm,1/7/2026 10:00:00 AM
30325,53,Notting Park,10,21,9:00pm to 9:29pm,1/7/2026 10:00:00 AM
30326,54,Montebello,9,21,9:00pm to 9:29pm,1/7/2026 10:00:00 AM
30327,63,Mount Edward,1,21,9:00pm to 9:29pm,1/7/2026 10:00:00 AM
30328,67,Baker,10,21,9:00pm to 9:29pm,1/7/2026 10:00:00 AM
30329,68,Cherry Brook,10,21,9:00pm to 9:29pm,1/7/2026 10:00:00 AM
30330,6B,Eastern Passage,11,21,9:00pm to 9:29pm,1/7/2026 10:00:00 AM
30331,72,Portland Hills,14,21,9:00pm to 9:29pm,1/7/2026 10:00:00 AM
30332,7A,Peninsula,27,21,9:00pm to 9:29pm,1/7/2026 10:00:00 AM
30333,9A,Greystone,39,21,9:00pm to 9:29pm,1/7/2026 10:00:00 AM
30334,1,Spring Garden,106,21.5,9:30pm to 9:59pm,1/7/2026 10:00:00 AM
30335,28,Bayers Lake,7,21.5,9:30pm to 9:59pm,1/7/2026 10:00:00 AM
30336,29,Barrington,30,21.5,9:30pm to 9:59pm,1/7/2026 10:00:00 AM
30337,3,CrossTown,51,21.5,9:30pm to 9:59pm,1/7/2026 10:00:00 AM
30338,30B,Dunbrack,5,21.5,9:30pm to 9:59pm,1/7/2026 10:00:00 AM
30339,4,Universities,50,21.5,9:30pm to 9:59pm,1/7/2026 10:00:00 AM
30340,5,Portland,30,21.5,9:30pm to 9:59pm,1/7/2026 10:00:00 AM
30341,83,Springfield,6,7,7:00am to 7:29am,1/7/2026 10:00:00 AM
30342,86,Beaver Bank,4,7,7:00am to 7:29am,1/7/2026 10:00:00 AM
30343,87,Sackville-Dartmouth,55,7,7:00am to 7:29am,1/7/2026 10:00:00 AM
30344,88,Bedford Commons,28,7,7:00am to 7:29am,1/7/2026 10:00:00 AM
30345,90,Larry Uteck,133,7,7:00am to 7:29am,1/7/2026 10:00:00 AM
30346,91,Hemlock Ravine,39,7,7:00am to 7:29am,1/7/2026 10:00:00 AM
30347,9A,Greystone,124,7,7:00am to 7:29am,1/7/2026 10:00:00 AM
30348,9B,Herring Cove,73,7,7:00am to 7:29am,1/7/2026 10:00:00 AM
30349,1,Spring Garden,351,7.5,7:30am to 7:59am,1/7/2026 10:00:00 AM
30350,10A,Dalhousie - Bridge Terminal,105,7.5,7:30am to 7:59am,1/7/2026 10:00:00 AM
30351,123,Timberlea Express,44,7.5,7:30am to 7:59am,1/7/2026 10:00:00 AM
30352,138,Parkland Express,84,7.5,7:30am to 7:59am,1/7/2026 10:00:00 AM
30353,159,Colby Express,25,7.5,7:30am to 7:59am,1/7/2026 10:00:00 AM
30354,161,North Preston Express,42,7.5,7:30am to 7:59am,1/7/2026 10:00:00 AM
30355,165,Caldwell Express,36,7.5,7:30am to 7:59am,1/7/2026 10:00:00 AM
30356,168B,Cherry Brook Express,33,7.5,7:30am to 7:59am,1/7/2026 10:00:00 AM
30357,185,Millwood Express,60,7.5,7:30am to 7:59am,1/7/2026 10:00:00 AM
30358,192,Hemlock Ravine Express,31,7.5,7:30am to 7:59am,1/7/2026 10:00:00 AM
30359,196,Basinview Express,29,7.5,7:30am to 7:59am,1/7/2026 10:00:00 AM
30360,22,Armdale,26,7.5,7:30am to 7:59am,1/7/2026 10:00:00 AM
30361,26,Springvale,22,7.5,7:30am to 7:59am,1/7/2026 10:00:00 AM
30362,330,Tantallon - Sheldrake Lake Reg Exp,48,7.5,7:30am to 7:59am,1/7/2026 10:00:00 AM
30363,39,Flamingo,70,7.5,7:30am to 7:59am,1/7/2026 10:00:00 AM
30364,5,Portland,125,7.5,7:30am to 7:59am,1/7/2026 10:00:00 AM
30365,53,Notting Park,50,7.5,7:30am to 7:59am,1/7/2026 10:00:00 AM
30366,54,Montebello,60,7.5,7:30am to 7:59am,1/7/2026 10:00:00 AM
30367,55,Port Wallace,32,7.5,7:30am to 7:59am,1/7/2026 10:00:00 AM
30368,58,Woodlawn,2,7.5,7:30am to 7:59am,1/7/2026 10:00:00 AM
30369,61,North Preston,15,7.5,7:30am to 7:59am,1/7/2026 10:00:00 AM
30370,63,Mount Edward,22,7.5,7:30am to 7:59am,1/7/2026 10:00:00 AM
30371,64,Akerley,85,7.5,7:30am to 7:59am,1/7/2026 10:00:00 AM
30372,68,Cherry Brook,8,7.5,7:30am to 7:59am,1/7/2026 10:00:00 AM
30373,6A,Woodside,41,7.5,7:30am to 7:59am,1/7/2026 10:00:00 AM
30374,72,Portland Hills,40,7.5,7:30am to 7:59am,1/7/2026 10:00:00 AM
30375,7A,Peninsula,159,7.5,7:30am to 7:59am,1/7/2026 10:00:00 AM
30376,8,Sackville Corridor,244,7.5,7:30am to 7:59am,1/7/2026 10:00:00 AM
30377,86,Beaver Bank,3,7.5,7:30am to 7:59am,1/7/2026 10:00:00 AM
30378,87,Sackville-Dartmouth,91,7.5,7:30am to 7:59am,1/7/2026 10:00:00 AM
30379,88,Bedford Commons,2,7.5,7:30am to 7:59am,1/7/2026 10:00:00 AM
30380,90,Larry Uteck,139,7.5,7:30am to 7:59am,1/7/2026 10:00:00 AM
30381,91,Hemlock Ravine,61,7.5,7:30am to 7:59am,1/7/2026 10:00:00 AM
30382,93,Bedford Highway,31,7.5,7:30am to 7:59am,1/7/2026 10:00:00 AM
30383,10A,Dalhousie - Bridge Terminal,103,8,8:00am to 8:29am,1/7/2026 10:00:00 AM
30384,10B,Dalhousie - Micmac Terminal,76,8,8:00am to 8:29am,1/7/2026 10:00:00 AM
30385,10C,Dalhousie,237,8,8:00am to 8:29am,1/7/2026 10:00:00 AM
30386,136,Farnham Gate Express,56,8,8:00am to 8:29am,1/7/2026 10:00:00 AM
30387,137,Clayton Park Express,28,8,8:00am to 8:29am,1/7/2026 10:00:00 AM
30388,158,Woodlawn Express,33,8,8:00am to 8:29am,1/7/2026 10:00:00 AM
30389,159,Colby Express,38,8,8:00am to 8:29am,1/7/2026 10:00:00 AM
30390,161,North Preston Express,25,8,8:00am to 8:29am,1/7/2026 10:00:00 AM
30391,168A,Auburn Express,14,8,8:00am to 8:29am,1/7/2026 10:00:00 AM
30392,168B,Cherry Brook Express,13,8,8:00am to 8:29am,1/7/2026 10:00:00 AM
30393,182,First Lake Express,76,8,8:00am to 8:29am,1/7/2026 10:00:00 AM
30394,185,Millwood Express,60,8,8:00am to 8:29am,1/7/2026 10:00:00 AM
30395,22,Armdale,30,8,8:00am to 8:29am,1/7/2026 10:00:00 AM
30396,24,Leiblin Park,93,8,8:00am to 8:29am,1/7/2026 10:00:00 AM
30397,25,Governors Brook,39,8,8:00am to 8:29am,1/7/2026 10:00:00 AM
30398,28,Bayers Lake,69,8,8:00am to 8:29am,1/7/2026 10:00:00 AM
30399,3,CrossTown,234,8,8:00am to 8:29am,1/7/2026 10:00:00 AM
30400,30A,Parkland,36,8,8:00am to 8:29am,1/7/2026 10:00:00 AM
30401,320,Airport - Fall River Regional Exp,19,8,8:00am to 8:29am,1/7/2026 10:00:00 AM
30402,330,Tantallon - Sheldrake Lake Reg Exp,7,8,8:00am to 8:29am,1/7/2026 10:00:00 AM
30403,39,Flamingo,100,8,8:00am to 8:29am,1/7/2026 10:00:00 AM
30404,401,Preston-Porters Lake-Grand Desert,5,8,8:00am to 8:29am,1/7/2026 10:00:00 AM
30405,5,Portland,136,8,8:00am to 8:29am,1/7/2026 10:00:00 AM
30406,53,Notting Park,91,8,8:00am to 8:29am,1/7/2026 10:00:00 AM
30407,4,Universities,57,10,10:00am to 10:29am,1/19/2026 10:00:00 AM
30408,51A,Windmill,12,10,10:00am to 10:29am,1/19/2026 10:00:00 AM
30409,53,Notting Park,9,10,10:00am to 10:29am,1/19/2026 10:00:00 AM
30410,59,Colby,3,10,10:00am to 10:29am,1/19/2026 10:00:00 AM
30411,61,North Preston,1,10,10:00am to 10:29am,1/19/2026 10:00:00 AM
30412,62,Grahams Grove,7,10,10:00am to 10:29am,1/19/2026 10:00:00 AM
30413,63,Mount Edward,3,10,10:00am to 10:29am,1/19/2026 10:00:00 AM
30414,64,Akerley,15,10,10:00am to 10:29am,1/19/2026 10:00:00 AM
30415,67,Baker,11,10,10:00am to 10:29am,1/19/2026 10:00:00 AM
30416,68,Cherry Brook,3,10,10:00am to 10:29am,1/19/2026 10:00:00 AM
30417,6A,Woodside,9,10,10:00am to 10:29am,1/19/2026 10:00:00 AM
30418,72,Portland Hills,30,10,10:00am to 10:29am,1/19/2026 10:00:00 AM
30419,7A,Peninsula,45,10,10:00am to 10:29am,1/19/2026 10:00:00 AM
30420,90,Larry Uteck,21,10,10:00am to 10:29am,1/19/2026 10:00:00 AM
30421,91,Hemlock Ravine,11,10,10:00am to 10:29am,1/19/2026 10:00:00 AM
30422,9A,Greystone,51,10,10:00am to 10:29am,1/19/2026 10:00:00 AM
30423,9B,Herring Cove,63,10,10:00am to 10:29am,1/19/2026 10:00:00 AM
30424,1,Spring Garden,155,10.5,10:30am to 10:59am,1/19/2026 10:00:00 AM
30425,10B,Dalhousie - Micmac Terminal,35,10.5,10:30am to 10:59am,1/19/2026 10:00:00 AM
30426,83,Springfield,3,7,7:00am to 7:29am,1/20/2026 10:00:00 AM
30427,85,Millwood,1,7,7:00am to 7:29am,1/20/2026 10:00:00 AM
30428,87,Sackville-Dartmouth,67,7,7:00am to 7:29am,1/20/2026 10:00:00 AM
30429,88,Bedford Commons,22,7,7:00am to 7:29am,1/20/2026 10:00:00 AM
30430,9A,Greystone,135,7,7:00am to 7:29am,1/20/2026 10:00:00 AM
30431,1,Spring Garden,308,7.5,7:30am to 7:59am,1/20/2026 10:00:00 AM
30432,10A,Dalhousie - Bridge Terminal,63,7.5,7:30am to 7:59am,1/20/2026 10:00:00 AM
30433,123,Timberlea Express,38,7.5,7:30am to 7:59am,1/20/2026 10:00:00 AM
30434,135,Flamingo Express,111,7.5,7:30am to 7:59am,1/20/2026 10:00:00 AM
30435,136,Farnham Gate Express,119,7.5,7:30am to 7:59am,1/20/2026 10:00:00 AM
30436,159,Colby Express,21,7.5,7:30am to 7:59am,1/20/2026 10:00:00 AM
30437,161,North Preston Express,31,7.5,7:30am to 7:59am,1/20/2026 10:00:00 AM
30438,182,First Lake Express,46,7.5,7:30am to 7:59am,1/20/2026 10:00:00 AM
30439,24,Leiblin Park,63,7.5,7:30am to 7:59am,1/20/2026 10:00:00 AM
30440,25,Governors Brook,34,7.5,7:30am to 7:59am,1/20/2026 10:00:00 AM
30441,26,Springvale,18,7.5,7:30am to 7:59am,1/20/2026 10:00:00 AM
30442,3,CrossTown,258,7.5,7:30am to 7:59am,1/20/2026 10:00:00 AM
30443,30B,Dunbrack,18,7.5,7:30am to 7:59am,1/20/2026 10:00:00 AM
30444,320,Airport - Fall River Regional Exp,41,7.5,7:30am to 7:59am,1/20/2026 10:00:00 AM
30445,370,Porters Lake Regional Express,14,7.5,7:30am to 7:59am,1/20/2026 10:00:00 AM
30446,39,Flamingo,133,7.5,7:30am to 7:59am,1/20/2026 10:00:00 AM
30447,415,Purcells Cove,3,7.5,7:30am to 7:59am,1/20/2026 10:00:00 AM
30448,433,Tantallon,11,7.5,7:30am to 7:59am,1/20/2026 10:00:00 AM
30449,63,Mount Edward,27,7.5,7:30am to 7:59am,1/20/2026 10:00:00 AM
30450,67,Baker,26,7.5,7:30am to 7:59am,1/20/2026 10:00:00 AM
30451,68,Cherry Brook,13,7.5,7:30am to 7:59am,1/20/2026 10:00:00 AM
30452,6A,Woodside,37,7.5,7:30am to 7:59am,1/20/2026 10:00:00 AM
30453,6C,Heritage Hills,97,7.5,7:30am to 7:59am,1/20/2026 10:00:00 AM
30454,7A,Peninsula,138,7.5,7:30am to 7:59am,1/20/2026 10:00:00 AM
30455,8,Sackville Corridor,215,7.5,7:30am to 7:59am,1/20/2026 10:00:00 AM
30456,83,Springfield,2,7.5,7:30am to 7:59am,1/20/2026 10:00:00 AM
30457,85,Millwood,3,7.5,7:30am to 7:59am,1/20/2026 10:00:00 AM
30458,86,Beaver Bank,4,7.5,7:30am to 7:59am,1/20/2026 10:00:00 AM
30459,88,Bedford Commons,6,7.5,7:30am to 7:59am,1/20/2026 10:00:00 AM
30460,90,Larry Uteck,206,7.5,7:30am to 7:59am,1/20/2026 10:00:00 AM
30461,91,Hemlock Ravine,51,7.5,7:30am to 7:59am,1/20/2026 10:00:00 AM
30462,9A,Greystone,140,7.5,7:30am to 7:59am,1/20/2026 10:00:00 AM
30463,137,Clayton Park Express,32,8,8:00am to 8:29am,1/20/2026 10:00:00 AM
30464,158,Woodlawn Express,23,8,8:00am to 8:29am,1/20/2026 10:00:00 AM
30465,159,Colby Express,42,8,8:00am to 8:29am,1/20/2026 10:00:00 AM
30466,161,North Preston Express,23,8,8:00am to 8:29am,1/20/2026 10:00:00 AM
30467,182,First Lake Express,63,8,8:00am to 8:29am,1/20/2026 10:00:00 AM
30468,183,Springfield Express,32,8,8:00am to 8:29am,1/20/2026 10:00:00 AM
30469,185,Millwood Express,70,8,8:00am to 8:29am,1/20/2026 10:00:00 AM
30470,186,Beaver Bank Express,22,8,8:00am to 8:29am,1/20/2026 10:00:00 AM
30471,192,Hemlock Ravine Express,22,8,8:00am to 8:29am,1/20/2026 10:00:00 AM
30472,21,Lakeside - Timberlea,44,8,8:00am to 8:29am,1/20/2026 10:00:00 AM
30473,24,Leiblin Park,25,8,8:00am to 8:29am,1/20/2026 10:00:00 AM
30474,26,Springvale,12,8,8:00am to 8:29am,1/20/2026 10:00:00 AM
30475,3,CrossTown,277,8,8:00am to 8:29am,1/20/2026 10:00:00 AM
30476,30A,Parkland,44,8,8:00am to 8:29am,1/20/2026 10:00:00 AM
30477,30B,Dunbrack,20,8,8:00am to 8:29am,1/20/2026 10:00:00 AM
30478,4,Universities,323,8,8:00am to 8:29am,1/20/2026 10:00:00 AM
30479,415,Purcells Cove,2,8,8:00am to 8:29am,1/20/2026 10:00:00 AM
30480,50,Dockyard,4,8,8:00am to 8:29am,1/20/2026 10:00:00 AM
30481,53,Notting Park,74,8,8:00am to 8:29am,1/20/2026 10:00:00 AM
30482,55,Port Wallace,30,8,8:00am to 8:29am,1/20/2026 10:00:00 AM
30483,58,Woodlawn,22,8,8:00am to 8:29am,1/20/2026 10:00:00 AM
30484,64,Akerley,53,8,8:00am to 8:29am,1/20/2026 10:00:00 AM
30485,67,Baker,37,8,8:00am to 8:29am,1/20/2026 10:00:00 AM
30486,6A,Woodside,64,8,8:00am to 8:29am,1/20/2026 10:00:00 AM
30487,6C,Heritage Hills,66,8,8:00am to 8:29am,1/20/2026 10:00:00 AM
30488,7A,Peninsula,184,8,8:00am to 8:29am,1/20/2026 10:00:00 AM
30489,83,Springfield,6,8,8:00am to 8:29am,1/20/2026 10:00:00 AM
30490,84,Glendale Express,58,8,8:00am to 8:29am,1/20/2026 10:00:00 AM
30491,91,Hemlock Ravine,73,8,8:00am to 8:29am,1/20/2026 10:00:00 AM
30492,9B,Herring Cove,127,8,8:00am to 8:29am,1/20/2026 10:00:00 AM
30493,10A,Dalhousie - Bridge Terminal,76,8.5,8:30am to 8:59am,1/20/2026 10:00:00 AM
30494,123,Timberlea Express,50,8.5,8:30am to 8:59am,1/20/2026 10:00:00 AM
30495,168A,Auburn Express,1,8.5,8:30am to 8:59am,1/20/2026 10:00:00 AM
30496,183,Springfield Express,10,8.5,8:30am to 8:59am,1/20/2026 10:00:00 AM
30497,24,Leiblin Park,20,8.5,8:30am to 8:59am,1/20/2026 10:00:00 AM
30498,30A,Parkland,40,8.5,8:30am to 8:59am,1/20/2026 10:00:00 AM
30499,30A,Parkland,1,22,10:00pm to 10:29pm,1/26/2026 10:00:00 AM
30500,30B,Dunbrack,5,22,10:00pm to 10:29pm,1/26/2026 10:00:00 AM
30501,51A,Windmill,6,22,10:00pm to 10:29pm,1/26/2026 10:00:00 AM
30502,53,Notting Park,7,22,10:00pm to 10:29pm,1/26/2026 10:00:00 AM
30503,62,Grahams Grove,1,22,10:00pm to 10:29pm,1/26/2026 10:00:00 AM
30504,63,Mount Edward,1,22,10:00pm to 10:29pm,1/26/2026 10:00:00 AM
30505,68,Cherry Brook,2,22,10:00pm to 10:29pm,1/26/2026 10:00:00 AM
30506,6B,Eastern Passage,9,22,10:00pm to 10:29pm,1/26/2026 10:00:00 AM
30507,6C,Heritage Hills,8,22,10:00pm to 10:29pm,1/26/2026 10:00:00 AM
30508,72,Portland Hills,10,22,10:00pm to 10:29pm,1/26/2026 10:00:00 AM
30509,84,Glendale Express,11,22,10:00pm to 10:29pm,1/26/2026 10:00:00 AM
30510,56,Dartmouth Crossing,25,8.5,8:30am to 8:59am,1/27/2026 10:00:00 AM
30511,62,Grahams Grove,7,8.5,8:30am to 8:59am,1/27/2026 10:00:00 AM
30512,64,Akerley,33,8.5,8:30am to 8:59am,1/27/2026 10:00:00 AM
30513,67,Baker,8,8.5,8:30am to 8:59am,1/27/2026 10:00:00 AM
30514,6A,Woodside,1,8.5,8:30am to 8:59am,1/27/2026 10:00:00 AM
30515,6B,Eastern Passage,22,8.5,8:30am to 8:59am,1/27/2026 10:00:00 AM
30516,72,Portland Hills,29,8.5,8:30am to 8:59am,1/27/2026 10:00:00 AM
30517,85,Millwood,0,8.5,8:30am to 8:59am,1/27/2026 10:00:00 AM
30518,87,Sackville-Dartmouth,20,8.5,8:30am to 8:59am,1/27/2026 10:00:00 AM
30519,88,Bedford Commons,0,8.5,8:30am to 8:59am,1/27/2026 10:00:00 AM
